STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",9/28/1949,25.8,,,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",9/29/1949,25.1,,,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",9/30/1949,25.3,,,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/1/1949,,28.9,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/2/1949,,28.9,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/3/1949,,30,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/4/1949,,30,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/5/1949,,29.4,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/6/1949,,30,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/7/1949,,28.9,23.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/8/1949,,28.9,23.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/9/1949,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/10/1949,,28.9,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/11/1949,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/12/1949,,28.9,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/13/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/14/1949,,28.9,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/15/1949,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/16/1949,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/17/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/18/1949,,27.2,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/19/1949,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/20/1949,,30,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/21/1949,,29.4,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/22/1949,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/23/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/24/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/25/1949,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/26/1949,,28.9,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/27/1949,,28.3,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/28/1949,,27.8,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/29/1949,,28.9,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/30/1949,,28.3,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",10/31/1949,,28.9,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/1/1949,,26.1,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/2/1949,,27.2,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/3/1949,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/4/1949,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/5/1949,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/6/1949,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/7/1949,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/8/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/9/1949,,27.8,23.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/10/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/11/1949,,25.6,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/12/1949,,25,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/13/1949,,24.4,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/14/1949,,24.4,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/15/1949,,25.6,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/16/1949,,25.6,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/17/1949,,25.6,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/18/1949,,23.9,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/19/1949,,25,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/20/1949,,25.6,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/21/1949,,26.7,16.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/22/1949,,27.8,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/23/1949,,28.3,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/24/1949,,27.2,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/25/1949,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/26/1949,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/27/1949,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/28/1949,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/29/1949,,25,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",11/30/1949,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/1/1949,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/2/1949,,25.6,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/3/1949,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/4/1949,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/5/1949,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/6/1949,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/7/1949,,27.8,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/8/1949,,25,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/9/1949,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/10/1949,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/11/1949,,27.8,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/12/1949,,26.7,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/13/1949,,26.1,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/14/1949,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/15/1949,,26.7,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/16/1949,,26.7,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/17/1949,,26.1,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/18/1949,,23.9,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/19/1949,,25.6,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/20/1949,,27.2,16.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/21/1949,,25,16.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/22/1949,,26.1,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/23/1949,,25.6,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/24/1949,,26.1,16.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/25/1949,,27.2,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/26/1949,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/27/1949,,24.4,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/28/1949,,25,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/29/1949,,25.6,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/30/1949,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",12/31/1949,,25.6,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/1/1950,,25,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/2/1950,,24.4,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/3/1950,,25,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/4/1950,,26.7,16.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/5/1950,,27.2,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/6/1950,,25.6,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/7/1950,,23.3,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/8/1950,,23.3,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/9/1950,,25,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/10/1950,,26.1,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/11/1950,,24.4,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/12/1950,,25.6,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/13/1950,,26.7,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/14/1950,,26.7,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/15/1950,,26.7,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/16/1950,,27.2,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/17/1950,,26.7,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/18/1950,,27.2,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/19/1950,,25.6,16.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/20/1950,,25,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/21/1950,,24.4,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/22/1950,,25,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/23/1950,,23.9,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/24/1950,,26.1,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/25/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/26/1950,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/27/1950,,27.2,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/28/1950,,27.2,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/29/1950,,25,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/30/1950,,26.7,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",1/31/1950,,27.2,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/1/1950,,26.1,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/2/1950,,27.2,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/3/1950,,26.7,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/4/1950,,25.6,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/5/1950,,26.1,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/6/1950,,25,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/7/1950,,26.1,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/8/1950,,27.2,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/9/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/10/1950,,27.2,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/11/1950,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/12/1950,,25.6,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/13/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/14/1950,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/15/1950,,25.6,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/16/1950,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/17/1950,,25.6,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/18/1950,,26.7,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/19/1950,,25,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/20/1950,,23.3,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/21/1950,,26.7,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/22/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/23/1950,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/24/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/25/1950,,26.7,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/26/1950,,27.2,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/27/1950,,27.2,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2/28/1950,,25.6,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/1/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/2/1950,,25.6,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/3/1950,,27.2,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/4/1950,,27.2,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/5/1950,,28.3,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/6/1950,,24.4,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/7/1950,,25.6,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/8/1950,,27.2,17.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/9/1950,,23.9,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/10/1950,,25.6,17.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/11/1950,,25.6,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/12/1950,,25.6,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/13/1950,,26.7,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/14/1950,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/15/1950,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/16/1950,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/17/1950,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/18/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/19/1950,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/20/1950,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/21/1950,,25.6,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/22/1950,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/23/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/24/1950,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/25/1950,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/26/1950,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/27/1950,,27.2,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/28/1950,,26.7,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/29/1950,,24.4,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/30/1950,,25,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",3/31/1950,,24.4,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/1/1950,,25,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/2/1950,,26.1,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/3/1950,,25.6,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/4/1950,,27.2,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/5/1950,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/6/1950,,25.6,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/7/1950,,27.8,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/8/1950,,26.1,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/9/1950,,25.6,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/10/1950,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/11/1950,,25,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/12/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/13/1950,,25.6,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/14/1950,,25.6,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/15/1950,,27.2,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/16/1950,,26.7,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/17/1950,,25,18.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/18/1950,,25.6,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/19/1950,,25.6,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/20/1950,,27.2,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/21/1950,,25.6,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/22/1950,,26.7,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/23/1950,,26.7,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/24/1950,,25,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/25/1950,,25.6,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/26/1950,,26.1,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/27/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/28/1950,,25.6,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/29/1950,,26.1,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",4/30/1950,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/1/1950,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/2/1950,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/3/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/4/1950,,26.7,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/5/1950,,27.8,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/6/1950,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/7/1950,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/8/1950,,27.2,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/9/1950,,27.2,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/10/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/11/1950,,28.3,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/12/1950,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/13/1950,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/14/1950,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/15/1950,,27.2,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/16/1950,,26.7,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/17/1950,,27.2,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/18/1950,,26.1,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/19/1950,,27.2,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/20/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/21/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/22/1950,,28.3,18.9,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/23/1950,,27.8,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/24/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/25/1950,,27.2,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/26/1950,,26.7,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/27/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/28/1950,,28.3,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/29/1950,,27.2,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/30/1950,,28.3,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",5/31/1950,,28.9,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/1/1950,,28.3,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/2/1950,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/3/1950,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/4/1950,,28.9,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/5/1950,,27.8,19.4,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/6/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/7/1950,,27.8,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/8/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/9/1950,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/10/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/11/1950,,28.9,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/12/1950,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/13/1950,,28.9,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/14/1950,,28.9,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/15/1950,,28.3,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/16/1950,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/17/1950,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/18/1950,,28.3,23.3,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/19/1950,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/20/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/21/1950,,28.3,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/22/1950,,27.8,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/23/1950,,27.2,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/24/1950,,27.8,21.1,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/25/1950,,27.8,20.6,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/26/1950,,28.3,22.2,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/27/1950,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/28/1950,,28.9,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/29/1950,,27.8,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",6/30/1950,,30,20,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",7/1/1950,,28.9,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",7/2/1950,,28.9,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",7/3/1950,,28.3,21.7,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",7/4/1950,,29.4,22.8,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",7/5/1950,,27.2,22.2,
